x,y,z
1.362025,0.8499999,-6.915151
1.366025,0.8499999,-6.915151
1.370026,0.8499999,-6.915151
1.374026,0.8499999,-6.915151
1.634031,0.8499999,-6.915151
1.638031,0.8499999,-6.915151
1.642031,0.8499999,-6.915151
1.646031,0.8499999,-6.915151
1.650031,0.8499999,-6.915151
1.654031,0.8499999,-6.915151
1.658031,0.8499999,-6.915151
1.662031,0.8499999,-6.915151
1.730033,0.8499999,-6.915151
1.734033,0.8499999,-6.915151
1.738033,0.8499999,-6.915151
1.742033,0.8499999,-6.915151
1.746033,0.8499999,-6.915151
1.750033,0.8499999,-6.915151
1.754033,0.8499999,-6.915151
1.758033,0.8499999,-6.915151
1.736755,0.85,-7.212524
1.74037,0.85,-7.212524
1.743984,0.85,-7.212524
1.747599,0.85,-7.212524
1.751213,0.85,-7.212524
1.754828,0.85,-7.212524
1.758442,0.85,-7.212524
1.762057,0.85,-7.212524
1.724052,0.8499999,-6.995287
1.727948,0.8499999,-6.995287
1.731845,0.8499999,-6.995287
1.735741,0.8499999,-6.995287
1.739637,0.8499999,-6.995287
1.743533,0.8499999,-6.995287
1.762034,0.8499999,-6.915151
1.766034,0.8499999,-6.915151
1.538029,0.8499999,-6.915151
1.542029,0.8499999,-6.915151
1.546029,0.8499999,-6.915151
1.550029,0.8499999,-6.915151
1.554029,0.8499999,-6.915151
1.558029,0.8499999,-6.915151
1.562029,0.8499999,-6.915151
1.566029,0.8499999,-6.915151
1.767239,0.8499999,-7.340698
1.026019,0.8499999,-6.915151
1.030019,0.8499999,-6.915151
1.034019,0.8499999,-6.915151
1.038019,0.8499999,-6.915151
1.042019,0.8499999,-6.915151
1.046019,0.8499999,-6.915151
1.050019,0.8499999,-6.915151
1.054019,0.8499999,-6.915151
1.058019,0.8499999,-6.915151
1.062019,0.8499999,-6.915151
1.066019,0.8499999,-6.915151
1.070019,0.8499999,-6.915151
1.07402,0.8499999,-6.915151
1.078019,0.8499999,-6.915151
1.08202,0.8499999,-6.915151
1.08602,0.8499999,-6.915151
1.731179,0.85,-7.278119
1.734709,0.85,-7.278119
1.738238,0.85,-7.278119
1.741768,0.85,-7.278119
1.745297,0.85,-7.278119
1.748827,0.85,-7.278119
1.765671,0.85,-7.212524
1.769286,0.85,-7.212524
1.314024,0.8499999,-6.915151
1.318024,0.8499999,-6.915151
1.322025,0.8499999,-6.915151
1.326025,0.8499999,-6.915151
1.330025,0.8499999,-6.915151
1.334025,0.8499999,-6.915151
1.338025,0.8499999,-6.915151
1.342025,0.8499999,-6.915151
1.506028,0.8499999,-6.915151
1.510028,0.8499999,-6.915151
1.514028,0.8499999,-6.915151
1.518029,0.8499999,-6.915151
1.522029,0.8499999,-6.915151
1.526029,0.8499999,-6.915151
1.530029,0.8499999,-6.915151
1.534029,0.8499999,-6.915151
1.725969,0.85,-7.071366
1.729767,0.85,-7.071366
1.747429,0.8499999,-6.995287
1.751325,0.8499999,-6.995287
1.755221,0.8499999,-6.995287
1.759117,0.8499999,-6.995287
1.763014,0.8499999,-6.995287
1.76691,0.8499999,-6.995287
1.666032,0.8499999,-6.915151
1.670032,0.8499999,-6.915151
1.674032,0.8499999,-6.915151
1.678032,0.8499999,-6.915151
1.682032,0.8499999,-6.915151
1.686032,0.8499999,-6.915151
1.690032,0.8499999,-6.915151
1.694032,0.8499999,-6.915151
1.733564,0.85,-7.071366
1.737362,0.85,-7.071366
1.741159,0.85,-7.071366
1.744957,0.85,-7.071366
1.748754,0.85,-7.071366
1.752552,0.85,-7.071366
1.756349,0.85,-7.071366
1.760147,0.85,-7.071366
1.12202,0.8499999,-6.915151
1.126021,0.8499999,-6.915151
1.130021,0.8499999,-6.915151
1.134021,0.8499999,-6.915151
1.138021,0.8499999,-6.915151
1.142021,0.8499999,-6.915151
1.146021,0.8499999,-6.915151
1.150021,0.8499999,-6.915151
1.09002,0.8499999,-6.915151
1.09402,0.8499999,-6.915151
1.09802,0.8499999,-6.915151
1.10202,0.8499999,-6.915151
1.10602,0.8499999,-6.915151
1.11002,0.8499999,-6.915151
1.11402,0.8499999,-6.915151
1.11802,0.8499999,-6.915151
1.57003,0.8499999,-6.915151
1.57403,0.8499999,-6.915151
1.57803,0.8499999,-6.915151
1.58203,0.8499999,-6.915151
1.58603,0.8499999,-6.915151
1.59003,0.8499999,-6.915151
1.59403,0.8499999,-6.915151
1.59803,0.8499999,-6.915151
1.442027,0.8499999,-6.915151
1.446027,0.8499999,-6.915151
1.450027,0.8499999,-6.915151
1.454027,0.8499999,-6.915151
1.458027,0.8499999,-6.915151
1.462027,0.8499999,-6.915151
1.466027,0.8499999,-6.915151
1.470028,0.8499999,-6.915151
1.729527,0.85,-7.212524
1.733141,0.85,-7.212524
1.750014,0.8499999,-7.143688
1.753718,0.8499999,-7.143688
1.757422,0.8499999,-7.143688
1.761125,0.8499999,-7.143688
1.764829,0.8499999,-7.143688
1.768533,0.8499999,-7.143688
1.763944,0.85,-7.071366
1.767742,0.85,-7.071366
1.282024,0.8499999,-6.915151
1.286024,0.8499999,-6.915151
1.290024,0.8499999,-6.915151
1.294024,0.8499999,-6.915151
1.298024,0.8499999,-6.915151
1.302024,0.8499999,-6.915151
1.306024,0.8499999,-6.915151
1.310024,0.8499999,-6.915151
-9.017186,0.2995315,7.14929
-9.017186,0.3217684,7.14929
-9.017186,0.3440053,7.14929
-9.017186,0.3662423,7.14929
1.727792,0.8499999,-7.143688
1.731496,0.8499999,-7.143688
1.735199,0.8499999,-7.143688
1.738903,0.8499999,-7.143688
1.742607,0.8499999,-7.143688
1.746311,0.8499999,-7.143688
-9.017186,0.2105837,7.14929
-9.017186,0.2328207,7.14929
-9.017186,0.2550576,7.14929
-9.017186,0.2772945,7.14929
1.378026,0.8499999,-6.915151
1.382026,0.8499999,-6.915151
1.386026,0.8499999,-6.915151
1.390026,0.8499999,-6.915151
1.394026,0.8499999,-6.915151
1.398026,0.8499999,-6.915151
1.402026,0.8499999,-6.915151
1.406026,0.8499999,-6.915151
1.474028,0.8499999,-6.915151
1.478028,0.8499999,-6.915151
1.482028,0.8499999,-6.915151
1.486028,0.8499999,-6.915151
1.490028,0.8499999,-6.915151
1.494028,0.8499999,-6.915151
1.498028,0.8499999,-6.915151
1.502028,0.8499999,-6.915151
-9.017186,0.4774269,7.14929
-9.017186,0.4996639,7.14929
-9.017186,0.5219008,7.14929
-9.017186,0.5441377,7.14929
-9.017186,0.3884792,7.14929
-9.017186,0.4107161,7.14929
-9.017186,0.4329531,7.14929
-9.017186,0.45519,7.14929
-6.331228,0.2516211,8.321267
-6.331228,0.2753779,8.321267
-6.331228,0.2991348,8.321267
-6.331228,0.3228916,8.321267
-6.331228,0.1565937,8.321267
-6.331228,0.1803505,8.321267
-6.331228,0.2041074,8.321267
-6.331228,0.2278642,8.321267
-6.331228,0.4416758,8.321267
-6.331228,0.4654327,8.321267
-6.331228,0.4891896,8.321267
-6.331228,0.5129464,8.321267
-6.331228,0.3466485,8.321267
-6.331228,0.3704053,8.321267
-6.331228,0.3941621,8.321267
-6.331228,0.417919,8.321267
-9.017186,0.6553224,7.14929
-9.017186,0.6775594,7.14929
-9.017186,0.6997963,7.14929
-9.017186,0.7220332,7.14929
-9.017186,0.5663747,7.14929
-9.017186,0.5886116,7.14929
-9.017186,0.6108485,7.14929
-9.017186,0.6330854,7.14929
-6.331228,0.5367032,8.321267
-6.331228,0.5604601,8.321267
-6.331228,0.5842169,8.321267
-6.331228,0.6079738,8.321267
-6.331228,0.6317306,8.321267
-6.331228,0.6554875,8.321267
-6.331228,0.6792443,8.321267
-6.331228,0.7030011,8.321267
-9.017186,0.7442701,7.14929
-9.017186,0.7665071,7.14929
-9.017186,0.788744,7.14929
-9.017186,0.8109809,7.14929
-9.017186,0.8332179,7.14929
-9.017186,0.8554549,7.14929
-9.017186,0.8776917,7.14929
-9.017186,0.8999287,7.14929
-6.331228,0.726758,8.321267
-6.331228,0.7505149,8.321267
-6.331228,0.7742717,8.321267
-6.331228,0.7980285,8.321267
-6.331228,0.8217854,8.321267
-6.331228,0.8455423,8.321267
-6.331228,0.8692991,8.321267
-6.331229,0.8930559,8.321267
-9.017186,0.9221656,7.14929
-9.017186,0.9444026,7.14929
-9.017186,0.9666395,7.14929
-9.017186,0.9888764,7.14929
-9.017186,1.011113,7.14929
-9.017186,1.03335,7.14929
-9.017186,1.055587,7.14929
-9.017186,1.077824,7.14929
-6.331229,0.9168128,8.321267
-6.331229,0.9405696,8.321267
-6.331229,0.9643265,8.321267
-6.331229,0.9880833,8.321267
-6.331229,1.01184,8.321267
-6.331229,1.035597,8.321267
-6.331229,1.059354,8.321267
-6.331229,1.083111,8.321267
-9.017186,1.189009,7.14929
-9.017186,1.211246,7.14929
-9.017186,1.233483,7.14929
-9.017186,1.25572,7.14929
-9.017186,1.100061,7.14929
-9.017186,1.122298,7.14929
-9.017186,1.144535,7.14929
-9.017186,1.166772,7.14929
-6.331229,1.106868,8.321267
-6.331229,1.130624,8.321267
-6.331229,1.154381,8.321267
-6.331229,1.178138,8.321267
-6.331229,1.201895,8.321267
-6.331229,1.225652,8.321267
-6.331229,1.249409,8.321267
-6.331229,1.273165,8.321267
-9.017186,1.277956,7.14929
-9.017186,1.300193,7.14929
-9.017186,1.32243,7.14929
-9.017186,1.344667,7.14929
-9.017186,1.366904,7.14929
-9.017186,1.389141,7.14929
-9.017186,1.411378,7.14929
-9.017186,1.433615,7.14929
-6.331229,1.296922,8.321267
-6.331229,1.320679,8.321267
-6.331229,1.344436,8.321267
-6.331229,1.368193,8.321267
-6.331229,1.39195,8.321267
-6.331229,1.415707,8.321267
-6.331229,1.439463,8.321267
-6.331229,1.46322,8.321267
-9.017186,1.5448,7.14929
-9.017186,1.567037,7.14929
-9.017186,1.589274,7.14929
-9.017186,1.611511,7.14929
-9.017186,1.455852,7.14929
-9.017186,1.478089,7.14929
-9.017186,1.500326,7.14929
-9.017186,1.522563,7.14929
-6.331229,1.486977,8.321267
-6.331229,1.510734,8.321267
-6.331229,1.534491,8.321267
-6.331229,1.558248,8.321267
-6.331229,1.582005,8.321267
-6.331229,1.605761,8.321267
-6.331229,1.629518,8.321267
-6.331229,1.653275,8.321267
-9.017186,1.633747,7.14929
-9.017186,1.655984,7.14929
-9.017186,1.678221,7.14929
-9.017186,1.700458,7.14929
-9.017186,1.722695,7.14929
-9.017186,1.744932,7.14929
-9.017186,1.767169,7.14929
-9.017186,1.789406,7.14929
-6.331229,1.772059,8.321267
-6.331229,1.795816,8.321267
-6.331229,1.819573,8.321267
-6.331229,1.84333,8.321267
-6.331229,1.677032,8.321267
-6.331229,1.700789,8.321267
-6.331229,1.724546,8.321267
-6.331229,1.748302,8.321267
-6.331229,1.867087,8.321267
-6.331229,1.890844,8.321267
-6.331229,1.9146,8.321267
-6.331229,1.938357,8.321267
-6.331229,1.962114,8.321267
-6.331229,1.985871,8.321267
-6.331229,2.009628,8.321267
-6.331229,2.033385,8.321267
-9.017186,1.900591,7.14929
-9.017186,1.922828,7.14929
-9.017186,1.945065,7.14929
-9.017186,1.967302,7.14929
-9.017186,1.811643,7.14929
-9.017186,1.83388,7.14929
-9.017186,1.856117,7.14929
-9.017186,1.878354,7.14929
-9.017186,1.989538,7.14929
-9.017186,2.011775,7.14929
-9.017186,2.034012,7.14929
-9.017186,2.056249,7.14929
-9.017186,2.078486,7.14929
-9.017186,2.100723,7.14929
-9.017186,2.12296,7.14929
-9.017186,2.145197,7.14929
-6.331229,2.057142,8.321267
-6.331229,2.080898,8.321267
-6.331229,2.104655,8.321267
-6.331229,2.128412,8.321267
-6.331229,2.152169,8.321267
-6.331229,2.175926,8.321267
-6.331229,2.199683,8.321267
-6.356637,2.228363,8.394827
-9.028844,2.258016,7.17146
-9.033633,2.280966,7.180566
-9.124693,2.316419,7.353796
-8.980546,2.320994,7.121846
-9.017186,2.167434,7.14929
-9.017186,2.189671,7.14929
-9.019386,2.212204,7.153475
-9.024061,2.23509,7.162364
-6.34092,2.339266,8.280831
-6.34441,2.363719,8.290905
-6.347904,2.388198,8.300989
-6.351401,2.412705,8.311084
-6.388772,2.258564,8.48786
-6.421234,2.289072,8.58184
-6.333952,2.290441,8.260718
-6.337434,2.31484,8.270769
-8.985295,2.343912,7.130899
-8.990049,2.366853,7.139961
-8.994809,2.389818,7.149034
-8.999574,2.412808,7.158116
-9.004343,2.435823,7.167207
-9.009117,2.458861,7.176308
-8.953993,2.475717,7.11354
-8.968619,2.50035,7.141484
-6.361707,2.43878,8.340812
-6.390252,2.469126,8.423136
-6.350975,2.47832,8.241683
-6.355831,2.503119,8.255633
-6.367483,2.529591,8.289112
-6.365023,2.546953,8.214171
-6.376666,2.573445,8.247499
-6.38835,2.600035,8.28095
-8.983553,2.525111,7.170026
-8.999049,2.550054,7.199657
-8.948627,2.56741,7.145773
-8.964041,2.59239,7.175319
-8.979507,2.617456,7.204968
-8.929131,2.634607,7.15105
-8.944515,2.65971,7.180615
-8.959953,2.6849,7.210282
-6.4181,2.631298,8.366101
-6.397481,2.643709,8.239373
-6.409199,2.670415,8.272793
-6.420959,2.697219,8.306335
-6.418325,2.713922,8.231389
-6.430036,2.740735,8.264666
-6.441821,2.767654,8.298157
-6.441038,2.784596,8.228755
-8.909622,2.701844,7.156331
-8.926601,2.727387,7.189038
-8.871699,2.792171,7.169052
-8.899755,2.820177,7.223359
-8.858456,2.838571,7.186553
-8.886902,2.866834,7.241753
-8.886058,2.74608,7.153792
-8.912582,2.77362,7.205004
-6.464646,2.814862,8.295611
-6.468241,2.832887,8.23883
-6.471813,2.850801,8.182399
-6.495473,2.881231,8.248914
-6.498962,2.899005,8.19242
-6.522736,2.929628,8.259009
-6.526143,2.947262,8.202455
-6.550028,2.978079,8.269116
-8.845586,2.885148,7.204868
-8.874021,2.913592,7.260187
-8.832687,2.931824,7.223223
-8.797821,2.951374,7.198716
-8.767253,2.971813,7.182515
-8.808009,3.003354,7.262387
-8.777656,3.023896,7.246724
-8.747355,3.0444,7.231088
-6.553707,2.995667,8.213466
-6.577432,3.026605,8.279454
-6.589017,3.046533,8.245858
-6.602643,3.067042,8.218137
-6.616229,3.087489,8.190501
-6.629774,3.107874,8.162949
-6.643276,3.128198,8.135479
-6.690397,3.167012,8.264195
-8.717113,3.064867,7.215482
-8.686924,3.085297,7.199904
-8.732653,3.118666,7.290405
-8.712481,3.141639,7.29487
-8.589676,3.228609,7.273436
-8.733136,3.174833,7.380658
-8.754965,3.208602,7.469233
-8.623958,3.181148,7.252398
-8.606827,3.204864,7.262909
-6.76059,3.276908,8.0096
-6.831825,3.308863,8.262406
-6.793093,3.303353,8.033883
-6.839672,3.334644,8.095246
-6.784974,3.277417,8.200256
-6.703883,3.187358,8.236419
-6.717536,3.207719,8.209322
-6.731342,3.22809,8.182859
-6.74511,3.248403,8.156474
-8.545063,3.365439,7.456801
-8.481132,3.353977,7.372211
-8.593905,3.258021,7.327143
-8.603143,3.288916,7.391216
-8.61245,3.32004,7.455766
-8.519503,3.30105,7.312888
-8.532701,3.333239,7.3855
-6.956074,3.427041,7.911601
-6.957444,3.435647,7.97511
-6.998067,3.456856,7.959762
-7.039942,3.478495,7.947804
-7.044457,3.488308,8.018847
-7.086439,3.509997,8.006811
-6.886569,3.366148,8.157029
-6.873267,3.368872,7.99884
-6.933785,3.397868,8.219234
-6.901762,3.393988,8.012283
-6.928883,3.410522,7.961496
-6.93812,3.421872,8.046093
-8.490256,3.385397,7.437233
-8.427415,3.374062,7.354377
-8.43557,3.40531,7.417707
-8.37306,3.393893,7.335038
-8.381007,3.425178,7.398225
-7.081761,3.500105,7.935864
-8.389014,3.456693,7.461876
-8.334752,3.447407,7.39587
-8.342196,3.478882,7.458682
-7.592727,3.614662,7.610559
-7.574891,3.616387,7.622183
-7.55703,3.618114,7.633823
-7.539146,3.619843,7.645479
-7.521239,3.621574,7.65715
-7.69473,3.649026,7.687526
-7.676883,3.65078,7.699252
-7.659012,3.652538,7.710995
-7.867983,3.645577,7.664557
-7.835997,3.642512,7.644105
-7.804085,3.639454,7.6237
-7.784315,3.640504,7.630688
-7.766304,3.642161,7.641713
-7.748271,3.643819,7.652751
-7.730354,3.645523,7.664119
-7.712554,3.647273,7.675815
-8.305563,3.474716,7.429298
-8.269053,3.470564,7.400014
-8.27632,3.502147,7.462973
-8.23833,3.497499,7.43049
-8.20193,3.493308,7.401201
-8.255503,3.539293,7.56315
-8.171088,3.520284,7.431681
-8.134799,3.516055,7.402388
-8.03582,3.61765,7.630784
-8.003909,3.614688,7.610868
-7.972071,3.611733,7.590998
-7.94027,3.608774,7.571095
-7.90837,3.605768,7.550858
-7.876543,3.602768,7.530669
-7.932178,3.651728,7.705604
-7.900043,3.648649,7.685056
-7.26336,3.575101,7.810857
-7.275901,3.587765,7.898525
-7.288566,3.600554,7.987061
-7.329082,3.588782,7.746286
-7.34028,3.600897,7.829378
-7.352569,3.613474,7.915657
-7.365626,3.626402,8.004362
-7.429766,3.639367,7.933745
-7.407799,3.607098,7.714389
-7.406511,3.614751,7.766401
-7.418085,3.627002,7.849681
-7.503918,3.623521,7.670272
-7.490978,3.627013,7.693818
-7.478274,3.630615,7.718078
-7.484115,3.640779,7.786561
-7.496066,3.653165,7.87003
-8.218615,3.571907,7.630561
-8.103837,3.543074,7.432872
-8.072062,3.540187,7.413081
-8.170278,3.601212,7.674369
-8.072165,3.577213,7.511269
-8.04043,3.574317,7.491622
-8.121701,3.630664,7.718397
-8.067802,3.620618,7.650744
-7.123525,3.521686,7.923939
-7.128364,3.531657,7.994792
-7.165851,3.543462,7.91354
-7.170233,3.553288,7.982789
-7.203763,3.555437,7.834864
-7.208164,3.565227,7.903245
-7.212603,3.575092,7.972155
